Path,Cut,Counts
/disco4/SIMULACIONES/axions//axions_46/Events/run_01/m_delphes_events.root,vbfCuts,22620
/disco4/SIMULACIONES/axions//axions_69/Events/run_01/m_delphes_events.root,vbfCuts,22446
/disco4/SIMULACIONES/axions//axions_17/Events/run_01/m_delphes_events.root,vbfCuts,22820
/disco4/SIMULACIONES/axions//axions_2/Events/run_01/m_delphes_events.root,vbfCuts,22379
/disco4/SIMULACIONES/axions//axions_47/Events/run_01/m_delphes_events.root,vbfCuts,22613
/disco4/SIMULACIONES/axions//axions_32/Events/run_01/m_delphes_events.root,vbfCuts,22828
/disco4/SIMULACIONES/axions//axions_31/Events/run_01/m_delphes_events.root,vbfCuts,22525
/disco4/SIMULACIONES/axions//axions_15/Events/run_01/m_delphes_events.root,vbfCuts,22636
/disco4/SIMULACIONES/axions//axions_28/Events/run_01/m_delphes_events.root,vbfCuts,22680
/disco4/SIMULACIONES/axions//axions_37/Events/run_01/m_delphes_events.root,vbfCuts,22525
/disco4/SIMULACIONES/axions//axions_78/Events/run_01/m_delphes_events.root,vbfCuts,22592
/disco4/SIMULACIONES/axions//axions_7/Events/run_01/m_delphes_events.root,vbfCuts,22499
/disco4/SIMULACIONES/axions//axions_27/Events/run_01/m_delphes_events.root,vbfCuts,22479
/disco4/SIMULACIONES/axions//axions_16/Events/run_01/m_delphes_events.root,vbfCuts,22760
/disco4/SIMULACIONES/axions//axions_40/Events/run_01/m_delphes_events.root,vbfCuts,22599
/disco4/SIMULACIONES/axions//axions_44/Events/run_01/m_delphes_events.root,vbfCuts,22529
/disco4/SIMULACIONES/axions//axions_53/Events/run_01/m_delphes_events.root,vbfCuts,22336
/disco4/SIMULACIONES/axions//axions_1/Events/run_01/m_delphes_events.root,vbfCuts,22353
/disco4/SIMULACIONES/axions//axions_55/Events/run_01/m_delphes_events.root,vbfCuts,22601
/disco4/SIMULACIONES/axions//axions_74/Events/run_01/m_delphes_events.root,vbfCuts,22862
/disco4/SIMULACIONES/axions//axions_23/Events/run_01/m_delphes_events.root,vbfCuts,22520
/disco4/SIMULACIONES/axions//axions_21/Events/run_01/m_delphes_events.root,vbfCuts,22575
/disco4/SIMULACIONES/axions//axions_64/Events/run_01/m_delphes_events.root,vbfCuts,22755
/disco4/SIMULACIONES/axions//axions_48/Events/run_01/m_delphes_events.root,vbfCuts,22725
/disco4/SIMULACIONES/axions//axions_73/Events/run_01/m_delphes_events.root,vbfCuts,22676
/disco4/SIMULACIONES/axions//axions_76/Events/run_01/m_delphes_events.root,vbfCuts,22591
/disco4/SIMULACIONES/axions//axions_82/Events/run_01/m_delphes_events.root,vbfCuts,22693
/disco4/SIMULACIONES/axions//axions_20/Events/run_01/m_delphes_events.root,vbfCuts,22650
/disco4/SIMULACIONES/axions//axions_18/Events/run_01/m_delphes_events.root,vbfCuts,22690
/disco4/SIMULACIONES/axions//axions_19/Events/run_01/m_delphes_events.root,vbfCuts,22585
/disco4/SIMULACIONES/axions//axions_75/Events/run_01/m_delphes_events.root,vbfCuts,22623
/disco4/SIMULACIONES/axions//axions_26/Events/run_01/m_delphes_events.root,vbfCuts,22652
/disco4/SIMULACIONES/axions//axions_77/Events/run_01/m_delphes_events.root,vbfCuts,22666
/disco4/SIMULACIONES/axions//axions_90/Events/run_01/m_delphes_events.root,vbfCuts,22394
/disco4/SIMULACIONES/axions//axions_41/Events/run_01/m_delphes_events.root,vbfCuts,22434
/disco4/SIMULACIONES/axions//axions_3/Events/run_01/m_delphes_events.root,vbfCuts,22571
/disco4/SIMULACIONES/axions//axions_50/Events/run_01/m_delphes_events.root,vbfCuts,22598
/disco4/SIMULACIONES/axions//axions_59/Events/run_01/m_delphes_events.root,vbfCuts,22642
/disco4/SIMULACIONES/axions//axions_83/Events/run_01/m_delphes_events.root,vbfCuts,22704
/disco4/SIMULACIONES/axions//axions_98/Events/run_01/m_delphes_events.root,vbfCuts,22733
/disco4/SIMULACIONES/axions//axions_80/Events/run_01/m_delphes_events.root,photonCuts_mpp,10417
/disco4/SIMULACIONES/axions//axions_25/Events/run_01/m_delphes_events.root,photonCuts_mpp,10234
/disco4/SIMULACIONES/axions//axions_66/Events/run_01/m_delphes_events.root,photonCuts_mpp,10343
/disco4/SIMULACIONES/axions//axions_8/Events/run_01/m_delphes_events.root,photonCuts_mpp,10300
/disco4/SIMULACIONES/axions//axions_49/Events/run_01/m_delphes_events.root,photonCuts_mpp,10502
/disco4/SIMULACIONES/axions//axions_79/Events/run_01/m_delphes_events.root,photonCuts_mpp,10366
/disco4/SIMULACIONES/axions//axions_99/Events/run_01/m_delphes_events.root,photonCuts_mpp,10310
/disco4/SIMULACIONES/axions//axions_88/Events/run_01/m_delphes_events.root,photonCuts_mpp,10445
/disco4/SIMULACIONES/axions//axions_43/Events/run_01/m_delphes_events.root,photonCuts_mpp,10382
/disco4/SIMULACIONES/axions//axions_57/Events/run_01/m_delphes_events.root,photonCuts_mpp,10301
/disco4/SIMULACIONES/axions//axions_62/Events/run_01/m_delphes_events.root,photonCuts_mpp,10389
/disco4/SIMULACIONES/axions//axions_81/Events/run_01/m_delphes_events.root,photonCuts_mpp,10314
/disco4/SIMULACIONES/axions//axions_13/Events/run_01/m_delphes_events.root,photonCuts_mpp,10424
/disco4/SIMULACIONES/axions//axions_96/Events/run_01/m_delphes_events.root,photonCuts_mpp,10280
/disco4/SIMULACIONES/axions//axions_97/Events/run_01/m_delphes_events.root,photonCuts_mpp,10401
/disco4/SIMULACIONES/axions//axions_54/Events/run_01/m_delphes_events.root,photonCuts_mpp,10529
/disco4/SIMULACIONES/axions//axions_35/Events/run_01/m_delphes_events.root,photonCuts_mpp,10358
/disco4/SIMULACIONES/axions//axions_42/Events/run_01/m_delphes_events.root,photonCuts_mpp,10219
/disco4/SIMULACIONES/axions//axions_52/Events/run_01/m_delphes_events.root,photonCuts_mpp,10290
/disco4/SIMULACIONES/axions//axions_85/Events/run_01/m_delphes_events.root,photonCuts_mpp,10162
/disco4/SIMULACIONES/axions//axions_68/Events/run_01/m_delphes_events.root,photonCuts_mpp,10463
/disco4/SIMULACIONES/axions//axions_91/Events/run_01/m_delphes_events.root,photonCuts_mpp,10317
/disco4/SIMULACIONES/axions//axions_100/Events/run_01/m_delphes_events.root,photonCuts_mpp,10392
/disco4/SIMULACIONES/axions//axions_12/Events/run_01/m_delphes_events.root,photonCuts_mpp,10356
/disco4/SIMULACIONES/axions//axions_10/Events/run_01/m_delphes_events.root,photonCuts_mpp,10567
/disco4/SIMULACIONES/axions//axions_33/Events/run_01/m_delphes_events.root,photonCuts_mpp,10566
/disco4/SIMULACIONES/axions//axions_65/Events/run_01/m_delphes_events.root,photonCuts_mpp,10411
/disco4/SIMULACIONES/axions//axions_94/Events/run_01/m_delphes_events.root,photonCuts_mpp,10405
/disco4/SIMULACIONES/axions//axions_11/Events/run_01/m_delphes_events.root,photonCuts_mpp,10238
/disco4/SIMULACIONES/axions//axions_22/Events/run_01/m_delphes_events.root,photonCuts_mpp,10253
/disco4/SIMULACIONES/axions//axions_29/Events/run_01/m_delphes_events.root,photonCuts_mpp,10380
/disco4/SIMULACIONES/axions//axions_38/Events/run_01/m_delphes_events.root,photonCuts_mpp,10206
/disco4/SIMULACIONES/axions//axions_70/Events/run_01/m_delphes_events.root,photonCuts_mpp,10235
/disco4/SIMULACIONES/axions//axions_84/Events/run_01/m_delphes_events.root,photonCuts_mpp,10255
/disco4/SIMULACIONES/axions//axions_72/Events/run_01/m_delphes_events.root,photonCuts_mpp,10401
/disco4/SIMULACIONES/axions//axions_87/Events/run_01/m_delphes_events.root,photonCuts_mpp,10296
/disco4/SIMULACIONES/axions//axions_95/Events/run_01/m_delphes_events.root,photonCuts_mpp,10403
/disco4/SIMULACIONES/axions//axions_56/Events/run_01/m_delphes_events.root,photonCuts_mpp,10356
/disco4/SIMULACIONES/axions//axions_86/Events/run_01/m_delphes_events.root,photonCuts_mpp,10447
/disco4/SIMULACIONES/axions//axions_67/Events/run_01/m_delphes_events.root,photonCuts_mpp,10224
/disco4/SIMULACIONES/axions//axions_71/Events/run_01/m_delphes_events.root,photonCuts_mpp,10431
/disco4/SIMULACIONES/axions//axions_6/Events/run_01/m_delphes_events.root,photonCuts_mpp,10259
/disco4/SIMULACIONES/axions//axions_34/Events/run_01/m_delphes_events.root,photonCuts_mpp,10321
/disco4/SIMULACIONES/axions//axions_89/Events/run_01/m_delphes_events.root,photonCuts_mpp,10513
/disco4/SIMULACIONES/axions//axions_92/Events/run_01/m_delphes_events.root,photonCuts_mpp,10260
/disco4/SIMULACIONES/axions//axions_36/Events/run_01/m_delphes_events.root,photonCuts_mpp,10432
/disco4/SIMULACIONES/axions//axions_46/Events/run_01/m_delphes_events.root,photonCuts_mpp,10347
/disco4/SIMULACIONES/axions//axions_17/Events/run_01/m_delphes_events.root,photonCuts_mpp,10450
/disco4/SIMULACIONES/axions//axions_60/Events/run_01/m_delphes_events.root,photonCuts_mpp,10385
/disco4/SIMULACIONES/axions//axions_32/Events/run_01/m_delphes_events.root,photonCuts_mpp,10453
/disco4/SIMULACIONES/axions//axions_2/Events/run_01/m_delphes_events.root,photonCuts_mpp,10265
/disco4/SIMULACIONES/axions//axions_47/Events/run_01/m_delphes_events.root,photonCuts_mpp,10304
/disco4/SIMULACIONES/axions//axions_5/Events/run_01/m_delphes_events.root,photonCuts_mpp,10442
/disco4/SIMULACIONES/axions//axions_4/Events/run_01/m_delphes_events.root,photonCuts_mpp,10110
/disco4/SIMULACIONES/axions//axions_61/Events/run_01/m_delphes_events.root,photonCuts_mpp,10439
/disco4/SIMULACIONES/axions//axions_31/Events/run_01/m_delphes_events.root,photonCuts_mpp,10242
/disco4/SIMULACIONES/axions//axions_15/Events/run_01/m_delphes_events.root,photonCuts_mpp,10355
/disco4/SIMULACIONES/axions//axions_58/Events/run_01/m_delphes_events.root,photonCuts_mpp,10498
/disco4/SIMULACIONES/axions//axions_37/Events/run_01/m_delphes_events.root,photonCuts_mpp,10327
/disco4/SIMULACIONES/axions//axions_28/Events/run_01/m_delphes_events.root,photonCuts_mpp,10397
/disco4/SIMULACIONES/axions//axions_93/Events/run_01/m_delphes_events.root,photonCuts_mpp,10253
/disco4/SIMULACIONES/axions//axions_45/Events/run_01/m_delphes_events.root,photonCuts_mpp,10357
/disco4/SIMULACIONES/axions//axions_78/Events/run_01/m_delphes_events.root,photonCuts_mpp,10374
/disco4/SIMULACIONES/axions//axions_7/Events/run_01/m_delphes_events.root,photonCuts_mpp,10295
/disco4/SIMULACIONES/axions//axions_14/Events/run_01/m_delphes_events.root,photonCuts_mpp,10520
/disco4/SIMULACIONES/axions//axions_27/Events/run_01/m_delphes_events.root,photonCuts_mpp,10318
/disco4/SIMULACIONES/axions//axions_63/Events/run_01/m_delphes_events.root,photonCuts_mpp,10255
/disco4/SIMULACIONES/axions//axions_44/Events/run_01/m_delphes_events.root,photonCuts_mpp,10318
/disco4/SIMULACIONES/axions//axions_40/Events/run_01/m_delphes_events.root,photonCuts_mpp,10293
/disco4/SIMULACIONES/axions//axions_30/Events/run_01/m_delphes_events.root,photonCuts_mpp,10379
/disco4/SIMULACIONES/axions//axions_53/Events/run_01/m_delphes_events.root,photonCuts_mpp,10267
/disco4/SIMULACIONES/axions//axions_1/Events/run_01/m_delphes_events.root,photonCuts_mpp,10285
/disco4/SIMULACIONES/axions//axions_21/Events/run_01/m_delphes_events.root,photonCuts_mpp,10224
/disco4/SIMULACIONES/axions//axions_64/Events/run_01/m_delphes_events.root,photonCuts_mpp,10368
/disco4/SIMULACIONES/axions//axions_9/Events/run_01/m_delphes_events.root,photonCuts_mpp,10483
/disco4/SIMULACIONES/axions//axions_73/Events/run_01/m_delphes_events.root,photonCuts_mpp,10402
/disco4/SIMULACIONES/axions//axions_24/Events/run_01/m_delphes_events.root,photonCuts_mpp,10396
/disco4/SIMULACIONES/axions//axions_51/Events/run_01/m_delphes_events.root,photonCuts_mpp,10224
/disco4/SIMULACIONES/axions//axions_39/Events/run_01/m_delphes_events.root,photonCuts_mpp,10285
/disco4/SIMULACIONES/axions//axions_76/Events/run_01/m_delphes_events.root,photonCuts_mpp,10273
/disco4/SIMULACIONES/axions//axions_69/Events/run_01/m_delphes_events.root,photonCuts_mpp,10311
/disco4/SIMULACIONES/axions//axions_74/Events/run_01/m_delphes_events.root,photonCuts_mpp,10488
/disco4/SIMULACIONES/axions//axions_16/Events/run_01/m_delphes_events.root,photonCuts_mpp,10500
/disco4/SIMULACIONES/axions//axions_55/Events/run_01/m_delphes_events.root,photonCuts_mpp,10408
/disco4/SIMULACIONES/axions//axions_23/Events/run_01/m_delphes_events.root,photonCuts_mpp,10236
/disco4/SIMULACIONES/axions//axions_48/Events/run_01/m_delphes_events.root,photonCuts_mpp,10409
/disco4/SIMULACIONES/axions//axions_82/Events/run_01/m_delphes_events.root,photonCuts_mpp,10415
/disco4/SIMULACIONES/axions//axions_20/Events/run_01/m_delphes_events.root,photonCuts_mpp,10388
/disco4/SIMULACIONES/axions//axions_19/Events/run_01/m_delphes_events.root,photonCuts_mpp,10398
/disco4/SIMULACIONES/axions//axions_90/Events/run_01/m_delphes_events.root,photonCuts_mpp,10236
/disco4/SIMULACIONES/axions//axions_41/Events/run_01/m_delphes_events.root,photonCuts_mpp,10251
/disco4/SIMULACIONES/axions//axions_3/Events/run_01/m_delphes_events.root,photonCuts_mpp,10404
/disco4/SIMULACIONES/axions//axions_50/Events/run_01/m_delphes_events.root,photonCuts_mpp,10333
/disco4/SIMULACIONES/axions//axions_59/Events/run_01/m_delphes_events.root,photonCuts_mpp,10209
/disco4/SIMULACIONES/axions//axions_25/Events/run_01/m_delphes_events.root,photonCuts_pt,9777
/disco4/SIMULACIONES/axions//axions_80/Events/run_01/m_delphes_events.root,photonCuts_pt,9923
/disco4/SIMULACIONES/axions//axions_99/Events/run_01/m_delphes_events.root,photonCuts_pt,9850
/disco4/SIMULACIONES/axions//axions_79/Events/run_01/m_delphes_events.root,photonCuts_pt,9887
/disco4/SIMULACIONES/axions//axions_8/Events/run_01/m_delphes_events.root,photonCuts_pt,9872
/disco4/SIMULACIONES/axions//axions_66/Events/run_01/m_delphes_events.root,photonCuts_pt,9924
/disco4/SIMULACIONES/axions//axions_43/Events/run_01/m_delphes_events.root,photonCuts_pt,9930
/disco4/SIMULACIONES/axions//axions_57/Events/run_01/m_delphes_events.root,photonCuts_pt,9851
/disco4/SIMULACIONES/axions//axions_62/Events/run_01/m_delphes_events.root,photonCuts_pt,9948
/disco4/SIMULACIONES/axions//axions_49/Events/run_01/m_delphes_events.root,photonCuts_pt,10074
/disco4/SIMULACIONES/axions//axions_88/Events/run_01/m_delphes_events.root,photonCuts_pt,10012
/disco4/SIMULACIONES/axions//axions_96/Events/run_01/m_delphes_events.root,photonCuts_pt,9828
/disco4/SIMULACIONES/axions//axions_81/Events/run_01/m_delphes_events.root,photonCuts_pt,9825
/disco4/SIMULACIONES/axions//axions_85/Events/run_01/m_delphes_events.root,photonCuts_pt,9719
/disco4/SIMULACIONES/axions//axions_35/Events/run_01/m_delphes_events.root,photonCuts_pt,9928
/disco4/SIMULACIONES/axions//axions_13/Events/run_01/m_delphes_events.root,photonCuts_pt,9974
/disco4/SIMULACIONES/axions//axions_97/Events/run_01/m_delphes_events.root,photonCuts_pt,9973
/disco4/SIMULACIONES/axions//axions_52/Events/run_01/m_delphes_events.root,photonCuts_pt,9830
/disco4/SIMULACIONES/axions//axions_68/Events/run_01/m_delphes_events.root,photonCuts_pt,10022
/disco4/SIMULACIONES/axions//axions_54/Events/run_01/m_delphes_events.root,photonCuts_pt,10025
/disco4/SIMULACIONES/axions//axions_42/Events/run_01/m_delphes_events.root,photonCuts_pt,9815
/disco4/SIMULACIONES/axions//axions_22/Events/run_01/m_delphes_events.root,photonCuts_pt,9838
/disco4/SIMULACIONES/axions//axions_91/Events/run_01/m_delphes_events.root,photonCuts_pt,9882
/disco4/SIMULACIONES/axions//axions_100/Events/run_01/m_delphes_events.root,photonCuts_pt,9929
/disco4/SIMULACIONES/axions//axions_12/Events/run_01/m_delphes_events.root,photonCuts_pt,9882
/disco4/SIMULACIONES/axions//axions_33/Events/run_01/m_delphes_events.root,photonCuts_pt,10112
/disco4/SIMULACIONES/axions//axions_11/Events/run_01/m_delphes_events.root,photonCuts_pt,9787
/disco4/SIMULACIONES/axions//axions_10/Events/run_01/m_delphes_events.root,photonCuts_pt,10100
/disco4/SIMULACIONES/axions//axions_65/Events/run_01/m_delphes_events.root,photonCuts_pt,9947
/disco4/SIMULACIONES/axions//axions_94/Events/run_01/m_delphes_events.root,photonCuts_pt,9965
/disco4/SIMULACIONES/axions//axions_38/Events/run_01/m_delphes_events.root,photonCuts_pt,9764
/disco4/SIMULACIONES/axions//axions_29/Events/run_01/m_delphes_events.root,photonCuts_pt,9927
/disco4/SIMULACIONES/axions//axions_70/Events/run_01/m_delphes_events.root,photonCuts_pt,9804
/disco4/SIMULACIONES/axions//axions_84/Events/run_01/m_delphes_events.root,photonCuts_pt,9772
/disco4/SIMULACIONES/axions//axions_87/Events/run_01/m_delphes_events.root,photonCuts_pt,9860
/disco4/SIMULACIONES/axions//axions_72/Events/run_01/m_delphes_events.root,photonCuts_pt,9966
/disco4/SIMULACIONES/axions//axions_95/Events/run_01/m_delphes_events.root,photonCuts_pt,9959
/disco4/SIMULACIONES/axions//axions_56/Events/run_01/m_delphes_events.root,photonCuts_pt,9911
/disco4/SIMULACIONES/axions//axions_83/Events/run_01/m_delphes_events.root,photonCuts_mpp,10469
/disco4/SIMULACIONES/axions//axions_67/Events/run_01/m_delphes_events.root,photonCuts_pt,9782
/disco4/SIMULACIONES/axions//axions_71/Events/run_01/m_delphes_events.root,photonCuts_pt,10002
/disco4/SIMULACIONES/axions//axions_86/Events/run_01/m_delphes_events.root,photonCuts_pt,10014
/disco4/SIMULACIONES/axions//axions_98/Events/run_01/m_delphes_events.root,photonCuts_mpp,10358
/disco4/SIMULACIONES/axions//axions_6/Events/run_01/m_delphes_events.root,photonCuts_pt,9780
/disco4/SIMULACIONES/axions//axions_34/Events/run_01/m_delphes_events.root,photonCuts_pt,9898
/disco4/SIMULACIONES/axions//axions_89/Events/run_01/m_delphes_events.root,photonCuts_pt,10072
/disco4/SIMULACIONES/axions//axions_18/Events/run_01/m_delphes_events.root,photonCuts_mpp,10357
/disco4/SIMULACIONES/axions//axions_77/Events/run_01/m_delphes_events.root,photonCuts_mpp,10434
/disco4/SIMULACIONES/axions//axions_92/Events/run_01/m_delphes_events.root,photonCuts_pt,9796
/disco4/SIMULACIONES/axions//axions_26/Events/run_01/m_delphes_events.root,photonCuts_mpp,10428
/disco4/SIMULACIONES/axions//axions_75/Events/run_01/m_delphes_events.root,photonCuts_mpp,10430
/disco4/SIMULACIONES/axions//axions_36/Events/run_01/m_delphes_events.root,photonCuts_pt,9972
/disco4/SIMULACIONES/axions//axions_17/Events/run_01/m_delphes_events.root,photonCuts_pt,9997
/disco4/SIMULACIONES/axions//axions_46/Events/run_01/m_delphes_events.root,photonCuts_pt,9873
/disco4/SIMULACIONES/axions//axions_32/Events/run_01/m_delphes_events.root,photonCuts_pt,10020
/disco4/SIMULACIONES/axions//axions_37/Events/run_01/m_delphes_events.root,photonCuts_pt,9920
/disco4/SIMULACIONES/axions//axions_2/Events/run_01/m_delphes_events.root,photonCuts_pt,9800
/disco4/SIMULACIONES/axions//axions_31/Events/run_01/m_delphes_events.root,photonCuts_pt,9813
/disco4/SIMULACIONES/axions//axions_15/Events/run_01/m_delphes_events.root,photonCuts_pt,9862
/disco4/SIMULACIONES/axions//axions_47/Events/run_01/m_delphes_events.root,photonCuts_pt,9860
/disco4/SIMULACIONES/axions//axions_28/Events/run_01/m_delphes_events.root,photonCuts_pt,9967
/disco4/SIMULACIONES/axions//axions_7/Events/run_01/m_delphes_events.root,photonCuts_pt,9853
/disco4/SIMULACIONES/axions//axions_44/Events/run_01/m_delphes_events.root,photonCuts_pt,9848
/disco4/SIMULACIONES/axions//axions_78/Events/run_01/m_delphes_events.root,photonCuts_pt,9899
/disco4/SIMULACIONES/axions//axions_27/Events/run_01/m_delphes_events.root,photonCuts_pt,9879
/disco4/SIMULACIONES/axions//axions_40/Events/run_01/m_delphes_events.root,photonCuts_pt,9863
/disco4/SIMULACIONES/axions//axions_1/Events/run_01/m_delphes_events.root,photonCuts_pt,9842
/disco4/SIMULACIONES/axions//axions_64/Events/run_01/m_delphes_events.root,photonCuts_pt,9943
/disco4/SIMULACIONES/axions//axions_53/Events/run_01/m_delphes_events.root,photonCuts_pt,9832
/disco4/SIMULACIONES/axions//axions_73/Events/run_01/m_delphes_events.root,photonCuts_pt,9956
/disco4/SIMULACIONES/axions//axions_21/Events/run_01/m_delphes_events.root,photonCuts_pt,9787
/disco4/SIMULACIONES/axions//axions_5/Events/run_01/m_delphes_events.root,photonCuts_pt,9983
/disco4/SIMULACIONES/axions//axions_60/Events/run_01/m_delphes_events.root,photonCuts_pt,9974
/disco4/SIMULACIONES/axions//axions_4/Events/run_01/m_delphes_events.root,photonCuts_pt,9696
/disco4/SIMULACIONES/axions//axions_93/Events/run_01/m_delphes_events.root,photonCuts_pt,9817
/disco4/SIMULACIONES/axions//axions_45/Events/run_01/m_delphes_events.root,photonCuts_pt,9870
/disco4/SIMULACIONES/axions//axions_61/Events/run_01/m_delphes_events.root,photonCuts_pt,10001
/disco4/SIMULACIONES/axions//axions_58/Events/run_01/m_delphes_events.root,photonCuts_pt,10044
/disco4/SIMULACIONES/axions//axions_14/Events/run_01/m_delphes_events.root,photonCuts_pt,10058
/disco4/SIMULACIONES/axions//axions_63/Events/run_01/m_delphes_events.root,photonCuts_pt,9816
/disco4/SIMULACIONES/axions//axions_30/Events/run_01/m_delphes_events.root,photonCuts_pt,9955
/disco4/SIMULACIONES/axions//axions_76/Events/run_01/m_delphes_events.root,photonCuts_pt,9833
/disco4/SIMULACIONES/axions//axions_9/Events/run_01/m_delphes_events.root,photonCuts_pt,9988
/disco4/SIMULACIONES/axions//axions_24/Events/run_01/m_delphes_events.root,photonCuts_pt,9949
/disco4/SIMULACIONES/axions//axions_39/Events/run_01/m_delphes_events.root,photonCuts_pt,9842
/disco4/SIMULACIONES/axions//axions_51/Events/run_01/m_delphes_events.root,photonCuts_pt,9773
/disco4/SIMULACIONES/axions//axions_90/Events/run_01/m_delphes_events.root,photonCuts_pt,9802
/disco4/SIMULACIONES/axions//axions_74/Events/run_01/m_delphes_events.root,photonCuts_pt,10042
/disco4/SIMULACIONES/axions//axions_19/Events/run_01/m_delphes_events.root,photonCuts_pt,9975
/disco4/SIMULACIONES/axions//axions_41/Events/run_01/m_delphes_events.root,photonCuts_pt,9810
/disco4/SIMULACIONES/axions//axions_20/Events/run_01/m_delphes_events.root,photonCuts_pt,9942
/disco4/SIMULACIONES/axions//axions_82/Events/run_01/m_delphes_events.root,photonCuts_pt,9943
/disco4/SIMULACIONES/axions//axions_50/Events/run_01/m_delphes_events.root,photonCuts_pt,9911
/disco4/SIMULACIONES/axions//axions_69/Events/run_01/m_delphes_events.root,photonCuts_pt,9852
/disco4/SIMULACIONES/axions//axions_55/Events/run_01/m_delphes_events.root,photonCuts_pt,9945
/disco4/SIMULACIONES/axions//axions_59/Events/run_01/m_delphes_events.root,photonCuts_pt,9768
/disco4/SIMULACIONES/axions//axions_3/Events/run_01/m_delphes_events.root,photonCuts_pt,9996
/disco4/SIMULACIONES/axions//axions_16/Events/run_01/m_delphes_events.root,photonCuts_pt,10032
/disco4/SIMULACIONES/axions//axions_48/Events/run_01/m_delphes_events.root,photonCuts_pt,9968
/disco4/SIMULACIONES/axions//axions_23/Events/run_01/m_delphes_events.root,photonCuts_pt,9783
/disco4/SIMULACIONES/axions//axions_83/Events/run_01/m_delphes_events.root,photonCuts_pt,10014
/disco4/SIMULACIONES/axions//axions_98/Events/run_01/m_delphes_events.root,photonCuts_pt,9890
/disco4/SIMULACIONES/axions//axions_77/Events/run_01/m_delphes_events.root,photonCuts_pt,9990
/disco4/SIMULACIONES/axions//axions_18/Events/run_01/m_delphes_events.root,photonCuts_pt,9916
/disco4/SIMULACIONES/axions//axions_75/Events/run_01/m_delphes_events.root,photonCuts_pt,9994
/disco4/SIMULACIONES/axions//axions_26/Events/run_01/m_delphes_events.root,photonCuts_pt,9985
